,Index,Title,Year,Total Words,Positive Words,Negative Words
0,1666,Brief,2010,126,3,2
0,1667,Ottawa to tighten mortgage rules; Debt affordability test will lessen buyers' risks,2010,95,2,0
0,1668,Flaherty bubble burster,2010,40,0,0
0,1669,Balanced growth best option for Markham,2010,157,6,1
0,1670,"Development costs hammering builders, industry survey says; Rising infrastructure fees levied by municipalities seen as a critical impediment, especially in Ontario",2010,118,2,5
0,1671,"Best in class; Naheel Suleman says it's all about 'building an experience for our buyers. That is the juice, that's our secret ingredient'",2010,194,6,1
0,1672,Careful renos can increase home value,2010,133,9,3
0,1673,Cottage industry on rebound in Ontario Sales on the rise as unseasonably warm weather turns buyers' thoughts to lazy days on the dock,2010,181,3,2
0,1674,Positive U.S. data seen giving Fed a push Monetary tightening expectations stoked,2010,103,4,2
0,1675,Canada points way for U.S. bank reform What should have been done,2010,172,6,6
0,1676,"'Priced out of the market'? Credit costs RBC, Scotiabank hike rates quarter point putting mortgage squeeze on first-time buyers",2010,143,2,1
0,1677,"New home sales in GTA soar 224% from 2009 Consumer-confidence revival, rush to beat rate hikes fuel boom",2010,101,3,0
0,1678,"Goldman Sachs boasted of profits, emails show",2010,95,2,2
0,1679,"A 'crisis, what crisis?' attitude can get you through",2010,129,7,2
0,1680,"Price correction looms: TD Housing But spring market is still going strong, according to latest figures from Toronto Real Estate Board",2010,80,1,1
0,1681,"Rate rise would hurt 15% of mortgage borrowers An estimated 850,000 would have difficulty paying increased rate of 5.25%, survey shows",2010,100,2,1
0,1682,More balanced market conditions expected,2010,163,2,3
0,1683,Federal tax on new homes out of whack,2010,167,1,0
0,1684,Bedbugs a possible real estate deal buster,2010,114,4,1
0,1685,You can't beat brand newness,2010,167,8,2
0,1686,Plan B,2010,127,3,2
0,1687,'Humane society' saved economy,2010,162,9,4
0,1688,Low interest rates a bad idea,2010,67,1,3
0,1689,Don't put all of your eggs into the real-estate basket,2010,185,6,5
0,1690,Jaw-dropping vistas from Tiffin Pier,2010,142,3,3
0,1691,Canadians carrying heavy debt load,2010,103,4,0
0,1692,"Doors open for business, province says",2010,166,8,1
0,1693,Housing starts down in September,2010,133,4,2
0,1694,How to hedge if the loonie takes off against the U.S. dollar,2010,204,5,0
0,1695,Close to a woman's heart,2010,146,9,1
0,1696,A ray of economic sunshine in August,2010,96,2,2
0,1697,Caught between a rock and a highrise,2010,158,3,4
0,1698,Bullish bullionaire's gold shilling,2010,128,4,1
0,1699,Videos help people with their legal needs,2010,174,4,4
0,1700,Give Keynes another shot,2010,58,1,1
0,1701,"The 'Moore' you put in, the more you get out",2010,197,8,1
0,1702,Canadian housing prices down,2010,99,1,1
0,1703,Bruised Canadians crave stability,2010,190,3,7
0,1704,"Hot December rings out happy old year for realtors; Economic recovery and low interest rates lift sales, let agents and developers forget last winter's gloom",2010,135,4,1
0,1705,U.S. plans for layoffs dwindle as year ends,2010,53,0,3
0,1706,Fed holds rate low to help recovery,2010,104,4,0
0,1707,"Choosing suburban home puts money in the bank; Prices appreciate for first-time owners who chose family value in Pickering, Scarborough, Port Credit",2010,132,4,0
0,1708,Beazer Homes builds Q1 profit,2010,17,1,0
0,1709,Creative solution to housing artisans; Queen West lofts offer area artists affordable housing options in a live/work community,2010,133,3,5
0,1710,World class The creative talent in Toronto's real estate industry is a hot commodity,2010,423,21,2
0,1711,Brief,2010,124,1,2
0,1712,"Couple squeezed in 'crazy bid wars' Although they eventually landed their dream home, they say first-time buyers should be aware of pitfalls",2010,147,6,2
0,1713,"Canadian building permits rise 12% Builders, economists fear current boom can't last",2010,83,1,2
0,1714,"Population boom won't solve transit woes Funding crunch could get GTA moving, May 16",2010,90,2,3
0,1715,No need for alarm on housing front,2010,52,1,0
0,1716,"Austerity, when we don't need it",2010,142,2,7
0,1717,Bank of Canada's high-risk balancing act,2010,173,5,5
0,1718,'Homeowners get all the breaks',2010,92,1,0
0,1719,Buyers looking for affordable housing get new set of Options,2010,142,1,2
0,1720,More banks cut residential mortgage rates,2010,38,1,0
0,1721,Ask the expert: Tony Wong answers your real estate questions,2010,106,3,2
0,1722,BUY OR RENT?,2010,81,0,4
0,1723,"Brampton: $438,000",2010,56,5,0
0,1724,Far fewer apartments for rent in GTA,2010,107,1,3
0,1725,2010 sales prove naysayers wrong,2010,143,2,1
0,1726,"More, Online at Moneyville.ca",2010,12,0,0
0,1727,"Upbeat U.S. data send TSX, Dow higher; 'There are definitely signs economy is recovering,' as home starts, industrial production top forecasts",2010,88,4,3
0,1728,Whistler auction on hold Report,2010,112,2,1
0,1729,Deficit hysteria no excuse to end economic stimulus,2010,158,8,9
0,1730,Brief,2010,116,3,5
0,1731,January Effect suggests the bull market still has legs,2010,113,4,1
0,1732,Ottawa promises to consult on retirement issues,2010,138,4,5
0,1733,Hudak must rethink land transfer tax plan,2010,152,7,4
0,1734,Economic recovery to be modest: TD report Canada's fourth-quarter growth surge won't last,2010,122,7,3
0,1735,Quaint Port of Newcastle offers homes fit for a king,2010,180,10,3
0,1736,Canadian consumers are weaker,2010,105,3,2
0,1737,Enjoy scenic views of parkland Leslie and Eglinton,2010,158,5,2
0,1738,"Portugal crisis long time in the making Antiquated rules, entrenched structural weakness stand as buttress against economic, social reform",2010,159,5,11
0,1739,Mortgage rise a minor factor,2010,81,0,2
0,1740,Renting a good alternative to being house poor me and my money,2010,181,6,3
0,1741,"No double dip, but Canadian growth to slow",2010,140,5,13
0,1742,Realtors launch ad campaign to improve image,2010,152,6,3
0,1743,October has often been a cruel month for stocks,2010,119,3,1
0,1744,Flexibility of new hybrid mortgages comes with potential disadvantages,2010,115,0,0
0,1745,"Carney warns of slow growth, risks to economy",2010,119,5,4
0,1746,Economic woes a sign of decline,2010,155,0,3
0,1747,"Household debt rising, but we're still saving",2010,107,12,4
0,1748,"Global housing recovery losing ground, report says",2010,107,1,3
0,1749,TD buyout deal spells redemption for Cerberus,2010,134,0,3
0,1750,Getting away from a transit monopoly,2010,57,0,0
0,1751,Year ahead now looks better than economists expected,2010,151,3,6
0,1752,"Thanks to boomers, pensions are sexy",2010,105,5,6
0,1753,Brief,2010,124,1,2
0,1754,Are the Olympics worth it?; Costs and benefits of the Games won't be known for a long time afterwards and maybe never,2010,219,6,4
0,1755,Safe banking requires a pedestrian approach,2010,204,6,5
0,1756,High anxiety in Dubai tower; Visitors were trapped 45 minutes in elevator 124 floors above ground,2010,123,1,7
0,1757,"Listings shortage pushing up prices; Sales, prices expected to keep climbing until more homes are on the market, realtor says",2010,97,2,1
0,1758,Wills can bring out the worst in families,2010,205,2,8
0,1759,"Highrise dweller still on top of the world; For 40 years, Jennie Buchanan has enjoyed the same spacious, two-bedroom apartment",2010,190,3,2
0,1760,"Economist warns Hellenic crisis could spread to Britain, America",2010,139,3,2
0,1761,Quarter of Canadians expect to buy house soon SURVEY RESULTS,2010,176,5,3
0,1762,Greenspan says tighter rein needed on Wall St.,2010,85,4,4
0,1763,"Toronto ranks fourth in global prosperity study It's an attractive place to live and work, but not to invest money, Board of Trade's 24-city study says",2010,93,2,4
0,1764,"Worse than L.A. At 80 minutes per round trip, the average work commute in Greater Toronto ranks an 'embarrassing' last among major cities, even those famed for gridlock",2010,104,4,2
0,1765,Good time to load up on exchange-traded funds,2010,173,7,3
0,1766,Fannie a victim of peer pressure Made risky loans to compete with Wall St.,2010,49,0,2
0,1767,Markets suggest economic recovery's a reality,2010,158,1,7
0,1768,High-end homes selling like hot cakes,2010,234,7,2
0,1769,A moral reckoning looms for a titan of Wall Street,2010,303,6,9
0,1770,Wall St. and its whipping boy off to the woodshed,2010,196,0,13
0,1771,Competition Bureau misguided about MLS,2010,223,5,0
0,1772,"Pros, cons of Robin Hood tax Flaherty pushes G20 to shelve bank tax, April 24 Flaherty right on bank tax, Editorial April 26 Canada's myopia on bank taxes, April 28",2010,67,3,0
0,1773,Living the high life in horse country King country Luxury master-planned community offers large lots and estate homes in a quaint village,2010,188,2,2
0,1774,Rare market calls for some stock picking this summer,2010,158,2,2
0,1775,Housing starts down nationally,2010,97,1,2
0,1776,Time for a total shakeup of council,2010,89,3,6
0,1777,Highrise condo market shifting to the 905,2010,147,1,0
0,1778,"Goodbye office, hello 'desk on demand'",2010,187,4,3
0,1779,Sluggish economy sparks worry,2010,116,6,3
0,1780,The mayor matters and your vote counts,2010,181,2,2
0,1781,Prudent consumers hit 'pause',2010,134,2,2
0,1782,Sell-your-own-home sites challenging MLS,2010,133,4,5
0,1783,"The Junction: $496,000",2010,73,1,0
0,1784,Five ways to profit from the soaring loonie,2010,180,2,3
0,1785,At home in a rental unit in Forest Hill,2010,253,10,5
0,1786,Converting an office - in a minute,2010,247,4,4
0,1787,New housing strategy to ease strict rent rules,2010,98,4,2
0,1788,Affordable housing strategy to ease strict rent rules,2010,98,4,2
0,1789,Townhome project offers energy-saving features; Prospect of monthly utility savings of over $60 is a big draw for 'green' buyers,2010,102,3,1
0,1790,Economics 101; We have paid a heavy price for the dangerous primacy conservative economists have given unfettered capitalism,2010,131,3,6
0,1791,"Condo developers end year on a high; Sales hit 6,295 in last quarter, up from meagre 917 at the start of 2009",2010,63,0,2
0,1792,Brookfield bidding for mall owner,2010,73,0,0
0,1793,Brookfield buys stake in troubled U.S. mall owner; Property giant pays $2.6 billion U.S. for 30% of shopping mall owner that's in bankruptcy,2010,127,4,2
0,1794,Who will be tomorrow's Builders?; Corporate CEOs have little say in GTA's future,2010,356,4,0
0,1795,Company offers mobile design 'showroom' Samples of high-end products bring customizing choices to your doorstep,2010,111,3,1
0,1796,"For the past few years, Canada has been basking in...[Derived headline]",2010,221,2,3
0,1797,Commercial sector leads way as building permits up 5.4 %,2010,83,5,2
0,1798,Cuddling won't do if you plan to move on,2010,147,6,4
0,1799,this week at moneyville.ca,2010,55,3,0
0,1800,UFC fighter trains for ultimate battle,2010,139,4,2
0,1801,Actuary urges pension reform that spares poor,2010,85,6,2
0,1802,Couple strikes out on their own,2010,174,5,7
0,1803,Vive la difference,2010,184,3,0
0,1804,"Peasant blood runs in land grab; Developers, politicians ignore law, stage deadly seizures of property in China's rural areas",2010,113,3,0
0,1805,Blade inspires some edgy marketing; Site gets wider buyer appeal with new tower combined with former skate factory for,2010,151,4,2
0,1806,"Energy, mining stocks take TSX higher",2010,132,5,1
0,1807,"Flaherty nips, tucks and fiddles with credits",2010,104,5,3
0,1808,"Affordable suites in ski country; Prices start at $139,990 for an 840-square-foot condo",2010,90,1,1
0,1809,"Canadians eye interest rates, property",2010,131,2,0
0,1810,"6,000 sign up for latest First Home site; Wildly popular offering expected to draw hundreds to 'camp out'",2010,112,6,0
0,1811,"Shopping till we drop? New report finds consumer confidence may be rising too fast for the economic reality: incomes falling as debts, interest rates rise",2010,93,1,3
0,1812,"Staging for success Prep work Ten simple staging tips 'When you stage your house, you sell buyers on a lifestyle'",2010,134,3,0
0,1813,Don't rush into buying a home Home viewing AIRING THIS WEEK Patience will pay off as current frantic market is expected to calm,2010,200,10,9
0,1814,Buy a house? For me it's Mission: Impossible fed,2010,209,5,7
0,1815,'The roof of the house is going to be a power plant' Green technology,2010,229,6,1
0,1816,"Set budget for moving expenses Truck rental, utility hookup, restocking fridge are other costs to consider",2010,114,5,2
0,1817,Cuddling won't do if you plan to move on,2010,147,6,4
0,1818,Case dismissed against sellers of house,2010,183,7,9
0,1819,Economy booms in June,2010,119,9,3
0,1820,Tribute wins accolades from J.D. Power,2010,107,8,1
0,1821,Energy audits good for buyers,2010,32,3,1
0,1822,How to avoid the tenant from hell,2010,153,3,3
0,1823,Nothing conservative about builder's cash back incentive,2010,109,2,1
0,1824,"All that glimmers is gold Gold is a form of 'anti-currency' in a volatile world, expert says",2010,121,8,2
0,1825,Be sure before giving deposit,2010,174,2,2
0,1826,Cottage living in the city Resources,2010,299,9,2
0,1827,"Parkdale: $679,000",2010,80,6,0
0,1828,Carney holds rein on rates - again,2010,129,4,5
0,1829,Gregor LEEDs the way in cottage country,2010,139,6,2
0,1830,"Vacancies are up, but should you haggle?; Tenants are in a position to negotiate, but they need to do research and be diplomatic when approaching landlords",2010,254,5,5
0,1831,Toronto stocks dip as miners lead slide,2010,116,5,3
0,1832,"Gas-price increase boosts Canada's inflation rate; But prices are likely to cool, leaving top bank free to stand pat on key interest rate, economists say",2010,122,1,5
0,1833,Good time to call an election?,2010,217,3,8
0,1834,Reformed rebel wants payback,2010,168,3,3
0,1835,"Interest rates: Buckle up Bank of Canada chief sees costlier loans likely, and soon, as inflation and economy rebound faster than expected",2010,109,3,1
0,1836,Miller championed affordable housing It's time to contemplate whether next city leader will also advocate for decent homes for all,2010,154,7,3
0,1837,"Home sweet (and secure) home When the economy is bleak, street crimes, such as robberies and break-ins, rise",2010,186,5,4
0,1838,Buy a house? For me it's Mission: Impossible fed,2010,209,5,7
0,1839,'The roof of the house is going to be a power plant' Green technology,2010,229,6,1
0,1840,Taking Toronto by storm Onni group Fort York revitalization The Yards,2010,110,2,0
0,1841,The public domain,2010,140,7,0
0,1842,Students build in the Empire,2010,175,5,2
0,1843,Rookie landlords have a lot to learn,2010,183,5,2
0,1844,Architecture by the book,2010,120,5,0
0,1845,A quick way to ease poverty,2010,110,3,3
0,1846,Chasm between rich and poor,2010,168,4,3
0,1847,Hunger linked to high rents,2010,68,2,3
0,1848,When 10 students move in next door,2010,171,1,3
0,1849,Don't hold breath on housing,2010,29,0,1
0,1850,"As the local market succumbs to the global credit crunch, we ask several top economists what's in store for 2009",2009,134,6,5
0,1851,"Home sales dive to 8-year low; December listings soar 9.6% as credit crisis, economic downturn 'choked off demand'",2009,169,5,7
0,1852,"Between Bricks and a hard place; As new home sales slip into a deep freeze, even Canada's No.1 house builder is having to remodel",2009,113,3,1
0,1853,"January home sales plunge 50%; Average GTA property price falls $35,000 from last year; analysts predict tough year ahead for market",2009,100,1,4
0,1854,Tax harmonization would hit homebuyers hard,2009,194,7,4
0,1855,"Loss of confidence swamps house market; Pace of correction 'a bit quicker' than expected as construction, sales, prices continue to fall",2009,138,3,2
0,1856,"Downturn a boon to new model for realtors; Traditional brokers losing agents, sales to flat-fee approach",2009,184,3,1
0,1857,House prices could slide further Report,2009,59,2,3
0,1858,"Renovation tax credit benefits 'limited ' Bank; Falling housing prices, job worries likely to curtail home makeover plans, Scotiabank says",2009,102,9,3
0,1859,Home sales plunge record 19% in January,2009,38,0,1
0,1860,Signs of life return to housing market,2009,264,7,3
0,1861,"Buyer's market?; After a long, stress-filled winter worrying about the economic downturn, Oakville couple discover local housing market isn't as glum as they feared",2009,168,1,4
0,1862,"Spring market shows signs of life as sales slide slows; 'Activity to remain soft,' despite encouraging March data, analysts say",2009,129,5,3
0,1863,"Markets ride high despite dismal numbers; Wall Street manages gains despite disheartening data on unemployment, housing sales in March",2009,92,2,3
0,1864,"Real estate experts see silver lining; Returning multiple offers, low interest rates and strong first-time buyer activity are some of the positives",2009,141,4,2
0,1865,Housing market springs back after season of bleak sales,2009,114,2,1
0,1866,Realtors making merry in May; Mid-month transactions up 3% and house prices on par with last year's,2009,117,0,2
0,1867,"Bidding wars make a comeback; As housing sales return to positive territory, parts of the local market go from 'famine to frenzy'",2009,132,3,1
0,1868,"Banks boost mortgage rates; Deals are out there, but pricier bonds make borrowing more costly, with inflation a new fear",2009,138,1,4
0,1869,Average resale home price hits record high; Rebound in Canada's most expensive markets lifts values as sales jump 8 per cent from April,2009,161,6,5
0,1870,House prices drop the most in 13 years,2009,33,0,2
0,1871,Tax structure changes lessen burden on buyers,2009,202,5,1
0,1872,"Uneasiness marks housing market rebound; Data show sales and prices are picking up again, but rising mortgage rates seen dragging on market",2009,87,5,3
0,1873,June home sales soar 27 per cent; Analysts say remarkable rebound from last year unlikely to last without significant job creation,2009,134,4,3
0,1874,Recession's bright side? Happy new homebuyers; Rock-bottom rates set off real estate rally despite economic gloom,2009,96,4,2
0,1875,"Immigrants drive GTA home sales, bank finds; Scotiabank analysis suggests more buy up property more quickly",2009,117,6,1
0,1876,"Housing market growth boosts real estate loans; Credit card balances, lines of credit, personal borrowing up in June",2009,77,1,0
0,1877,Bargains buoying confidence,2009,183,9,3
0,1878,Group reverses forecast from a 5.2% decline as national market defies pull of global recession,2009,83,3,0
0,1879,"Stability, confidence returning to housing market",2009,145,3,4
0,1880,"Homes more affordable in latest quarter; But increasing house prices, interest rates seen killing trend",2009,122,2,1
0,1881,"A hot home bubble; Hard times not stopping rise in new-home sales as interest fears, prices rush homebuyers' plans",2009,144,3,1
0,1882,Analysts forecast near-record home sales in 2009,2009,110,3,3
0,1883,U.S. home resale sales jump 9.4%; Buyers scramble to beat deadline for tax credit,2009,98,2,0
0,1884,"Rebound hammers affordability; Average Toronto home now $402,762 as supply falls and demand grows",2009,87,7,2
0,1885,Homebuyers now have window of opportunity,2009,126,3,5
0,1886,GTA real estate market soaring,2009,129,2,0
0,1887,Mortgage lender warns of housing bubble; Low rates pushing consumers to act 'irrationally' in taking on debt levels that could lead to difficulty,2009,124,2,3
0,1888,"Is the 'hot' housing market a boom, bust or bubble?",2009,148,8,4
0,1889,New-home sales continue to climb as interest rates stay low,2009,139,4,3
0,1890,"Build permits swell by 18%; As economy gains traction, housing market heats up with $6.1 billion spent on licences nationwide",2009,112,7,2
0,1891,A recovery. Minus the good parts,2009,96,6,3
0,1892,Housing market in bubble territory?; Hot November numbers a worry for economists,2009,103,1,8
0,1893,Dangers seen in warning,2009,157,4,4
0,1894,Existing home sales soar 7.4% last month to three-year high; U.S. buyers race to close deals before original expiration of tax credit,2009,83,1,0
0,1895,"Rate roulette; Enticed by low mortgage costs, some homebuyers oblivious to looming affordability crisis",2009,151,2,1
0,1896,"Canada's economy steady as she grows; Analysts are confident solid GDP, retail gains mean end of downturn",2009,134,3,4
0,1897,Flaherty should not overreact to hot housing market,2009,179,4,4
0,1898,There's reason for hope,2009,254,7,12
0,1899,Rescue economy by funding infrastructure,2009,168,3,3
0,1900,"Monarch Homes searching for buyer; Country's oldest home builder burdened by parent company's debt, troubled global market",2009,116,2,2
0,1901,Pending sales plunge to new low in January,2009,50,0,2
0,1902,CIBC sees mortgage market slowing; But RBC survey shows many Ontarians intend to buy homes it's just a matter of when,2009,103,1,4
0,1903,"Home sales plunge 33% in February; Affordability increases, although Toronto-area prices up from January",2009,163,5,1
0,1904,Bill 150 targets long-suffering homeowner; Imposing mandatory energy reports will further depress prices and sales volumes,2009,116,3,1
0,1905,"'We see people as people, not numbers'; Libfeld legacy Helping homebuyers with '0 per cent three-year mortgages' at nine current projects",2009,145,0,1
0,1906,Home sales plunge 31% in February; But analysts cautiously optimistic after smallest decline since October,2009,121,5,4
0,1907,Housing's economic impact two-way street,2009,196,3,6
0,1908,U.S. home sales on the rise,2009,69,1,2
0,1909,Recession raises financial awareness,2009,108,1,1
0,1910,"GTA real estate It's ... A puzzle; Strategists see silver linings in housing reports, but long-term forecast is anything but clear",2009,82,1,1
0,1911,Britain's boom now a bust; Rising unemployment and falling house prices inspire new prayers from Church of England,2009,149,4,8
0,1912,"First-timers take plunge outside city; Outlying towns such as Oshawa, Ajax and Milton offer bigger bang for the buck for new homebuyers",2009,122,1,1
0,1913,"Harmonized tax to cost homebuyers $800M; GTA to take biggest hit because of high number of homes over $400,000, analysis warns",2009,128,2,3
0,1914,"Stock markets surge on recovery hopes; Rising U.S. home sales, growth rebound in China fuel confidence that global recession may be easing",2009,103,3,1
0,1915,"Spring thaw lures buyers; Resale market improving in GTA, but analysts don't see a recovery in short term",2009,101,2,4
0,1916,Realtors making merry in May; Mid-month transactions up 3% and house prices on par with last year's,2009,117,0,2
0,1917,Good news for homebuyers,2009,60,1,1
0,1918,"Greater Toronto housing unaffordable, survey shows",2009,193,7,6
0,1919,"Liberals agree to give homebuyers a tax break; Offer 75 per cent rebate on provincial portion of HST on first $400,000",2009,108,3,3
0,1920,"After slumping for the past year, real estate prices perked up recently, according to research by Century 21 Canada. The price of an average existing Canadian home fell 3.2 per cent in April, but certain areas bucked the trend, recording solid gains.",2009,155,1,0
0,1921,Commercial market a ticking 'time bomb',2009,39,1,2
0,1922,"GTA home sales spike in June, realtor says",2009,80,2,1
0,1923,Little has been learned from Lehman Brothers collapse; Governments turning blind eye to necessity of restructuring global financial system,2009,272,11,12
0,1924,July home sales hottest ever; An unexpected surge in summer deals has sent Toronto board scrambling to revise fall forecast,2009,119,5,1
0,1925,"Recession hits homebuyers where they live; Satisfaction nosedived, complaints climbed after builders cut staff, J.D. Power survey shows",2009,88,2,4
0,1926,"What goes up doesn't always come down; Toronto finds itself in a surprising situation The economy stalled, but house prices didn't",2009,106,1,4
0,1927,9.6% surge in new home sales buoys economic recovery hopes; Purchases hit 10-month high as U.S. tax credit lures first-time buyers,2009,143,6,0
0,1928,"Market on 'robust' rebound; Housing sales keep climbing, fuelled by low interest rates, solid consumer confidence",2009,124,2,4
0,1929,"Real estate on the cusp of recovery; Starts, prices to rebound with economy CMHC",2009,100,3,2
0,1930,Renovation tax credit unlikely political football,2009,154,4,1
0,1931,July breaks nine-month decline in home prices,2009,87,2,5
0,1932,"It may be right time to take the plunge; Low rates, motivated sellers make it a good time to buy, but expert advises proceeding with caution",2009,209,7,6
0,1933,August sales heat up our housing market,2009,89,0,5
0,1934,Immigration a boon to housing market,2009,191,5,1
0,1935,First-time buyers driving market gains,2009,161,3,2
0,1936,NIMBYism inflates housing costs,2009,37,1,0
0,1937,"'Soft inflation' in September data; That's good news, analysts say, because it will keep central bank 'very comfortable' with low rate policy",2009,141,3,2
0,1938,U.S. home sales drop,2009,64,0,1
0,1939,Rebuilding Las Vegas; Toronto's Tony Dennis tasked with massive job of selling luxury condos,2009,201,3,5
0,1940,"Pricey homes ride out recession; Often a hard-hit market in an economic downturn, luxury home sales this year 'haven't skipped a beat'",2009,90,4,2
0,1941,"Housing market heats up; Fuelled by low mortgage rates, GTA buying binge not sustainable Analyst",2009,120,0,4
0,1942,It's time to reform GST on new homes,2009,172,6,2
0,1943,"HST has builders sprinting; Buyers, builders racing against tax's July start, which may drastically mark up home prices",2009,139,6,1
0,1944,Mortgage debt soars in Canada; Low rates and red hot real estate markets spurring on risk takers,2009,126,3,2
0,1945,"Home sales up 84% in first half of month; Average price of existing home in Toronto area rises 10% to $415,066",2009,97,1,3
0,1946,"Recovery in GTA housing market gaining ground; Toronto sales in November double from year ago, pumping up average price by $60,000 to $450,079",2009,81,2,2
0,1947,"New home industry set to celebrate new year; But some analysts warn sales boom has peaked, market headed for drop",2009,104,2,0
0,1948,GTA's market keeps heating up,2009,66,1,2
0,1949,"Intrawest scrambles for cash; Ski resort giant, owner of 2010 Winter Olympic venues, reportedly close to missing $524 million U.S. loan payment",2009,190,2,4
0,1950,Pending home sales plunge to record low,2009,67,0,1
0,1951,Home sales figures skewed,2009,27,2,0
0,1952,Roof caves in on home prices,2009,49,1,0
0,1953,"Renting's low cost, high demand; Rates are shrinking in Toronto but competition for units is increasing",2009,162,2,1
0,1954,"Obama pledges cash to keep wolf from U.S. doors; President commits $75B to staving off onslaught of home foreclosures, preserving 'American Dream'",2009,142,2,3
0,1955,No-interest mortgage plan finding favour with buyers,2009,128,1,1
0,1956,U.S. home prices sink 8.2% on foreclosures,2009,81,0,4
0,1957,First-timers may revive market,2009,67,2,0
0,1958,8.3 million 'underwater' as home prices fall 18%,2009,49,0,2
0,1959,"Durham, Oshawa top performers; Areas were second only to Toronto in overall new home sales",2009,40,0,1
0,1960,Harmonization hurts new homebuyers,2009,197,3,5
0,1961,Repossessed home sales up sharply in quarter,2009,41,0,0
0,1962,"A case for keeping the door open in downturnRecession newcomers face setbacks; Though some struggle, newcomers bring benefits in tough economic times",2009,211,2,5
0,1963,Bank watchdog targets home equity credit lines; Cooling house market may raise risk for domestic lenders offering popular loans tied to home's value,2009,101,0,2
0,1964,Home builders unite to survive meltdown,2009,29,0,2
0,1965,From an old mill to a modern home; Buying and renovating the small-town building has given couple a place to live and work,2009,104,3,1
0,1966,To buy or not to buy . . .,2009,189,0,3
0,1967,Some homebuyers are green with envy; New plans reward eco-friendly thinkers,2009,171,3,3
0,1968,"If you build, will they come?; While the housing market in the GTA is showing signs of recovery, oversupply remains a problem",2009,197,3,6
0,1969,"HST threatens 21,000 housing jobs, report says",2009,171,4,1
0,1970,Tax harmony hurts middle class,2009,34,0,2
0,1971,Selling the lifestyle Will you be mine?; Montana Steele has become hugely successful by creating advertising that seeps its way into the buyers' subconscious,2009,215,12,1
0,1972,"American home prices plummet to 2002 levels; Fall 19.1% in first quarter, though rate of decline slows in March",2009,113,2,5
0,1973,"Shaky signs of a housing rebound; First-time buyers take advantage of low rates, propping up May sales",2009,110,3,4
0,1974,"Americans' net worth shrinks by $1.3 trillion; Drop in stock markets, fall in house values to blame, Fed reports",2009,106,0,5
0,1975,U.S. home builders see signs of life in May data,2009,97,3,9
0,1976,It's never too early to build up a nest egg; SAVING FOR THE FUTURE,2009,152,8,1
0,1977,"Home ownership offers emotional, financial rewards",2009,176,13,1
0,1978,"Home ownership offers emotional, financial rewards",2009,176,13,1
0,1979,Corus Quay's debut amid tough times; Toronto's newest edifice topped off as building permits for commercial projects take a dive,2009,155,5,2
0,1980,Deep freeze now hot thaw; Five of GTA's real estate brokers and marketing consultants weigh in on housing market,2009,140,4,4
0,1981,Economists undone by their ignorance of history,2009,163,3,6
0,1982,"Average Canadian house price rises; Existing homes sales soar in June, up 17.9% from year ago to 54,416",2009,160,7,5
0,1983,U.S. housing market index rises,2009,20,0,0
0,1984,Rights commission targets 'blatant discrimination' in rental-housing market,2009,133,4,5
0,1985,"Canadians eye Florida for signs of rebound; Strong loonie, low prices spur interest in southern properties as reports suggest a tentative upswing in the battered market",2009,134,2,5
0,1986,"Fewer walls allow homebuyers to get more space and pay less; Unique site is near protected wilderness, Oak Ridges Moraine",2009,187,3,1
0,1987,Bungalows close to marina and golf course; Site attracting retirees as well as young families and first-time buyers,2009,91,2,0
0,1988,"Factory output, home sales up unexpectedly",2009,47,2,0
0,1989,Home prices may drop after 'unjustified' rise,2009,31,1,4
0,1990,"'Recession very likely over,' Fed chief says; Bernanke makes most optimistic forecast yet but warns job-market problems will persist",2009,145,2,6
0,1991,Resale homebuyers also need consumer protection,2009,167,7,6
0,1992,U.S. home prices post third-straight monthly gain,2009,43,3,0
0,1993,Toronto's Vital Signs,2009,121,1,2
0,1994,Buyers value green features; But less than half of homebuyers had been offered energy-efficient features by their builder,2009,118,7,3
0,1995,Toronto home prices to keep rising; CMHC predicts values will grow by up to 5% in 2010 as low lending rates drive up sales,2009,81,4,2
0,1996,Mobile firm opens homes from cars; Company's device allows buyers to peak inside properties,2009,134,4,1
0,1997,Developer spearheads food drive; Potential homebuyers who make donation receive credit toward condominium purchase,2009,31,0,0
0,1998,Flaherty We're not out of the woods; Says Canadians should prepare for higher rates,2009,77,1,6
0,1999,Buyers can virtually step into townhouse site; Builder uses Google Earth to sell executive townhouses,2009,105,3,1
0,2000,West's sneeze turns China cold; Beijing opens vault to allay the masses after wilting export orders brake once unstoppable economy,2009,220,7,8
0,2001,Buy without fear; Developer will refund down payment with interest if job lost,2009,187,3,4
0,2002,"Slumping markets take toll on realtors; National housing starts collapse, but condo projects lift GTA activity",2009,114,4,2
0,2003,Tree grove graces bungalow towns,2009,151,2,0
0,2004,Deja vu all over again for Ontario?; Rae's government faced a similar economic crisis but McGuinty enjoys critical advantages,2009,309,7,10
0,2005,"Flaherty calls slump only 'mild' challenge; Ancestors faced harsher times, he tells luncheon",2009,113,1,2
0,2006,A hint of hope in housing starts; But sector still wary as pre-sold condos skew construction numbers,2009,117,5,5
0,2007,"More affordable market lures first-time buyers, experts say",2009,37,0,2
0,2008,Price-conscious buyers spark a back-to-basics approach by builders,2009,186,3,1
